id,bus0,bus1,type,carrier,x,r,g,b,s_nom,s_nom_extendable,s_nom_min,s_nom_max,s_max_pu,build_year,lifetime,capital_cost,length,terrain_factor,num_parallel,v_ang_min,v_ang_max,geom,s_nom_mod,sub_network,v_nom,x_pu,r_pu,b_pu,g_pu,x_pu_eff,r_pu_eff,s_nom_opt,geometry,length_m
Line_32999,BUS_37794,BUS_12023,,AC,0.62592332,0.116886,0,0.000438146808,550.0,True,550.0,6218.7552194953,0.7,0,40,270.05144628459,6.63565327632391,1,1,-inf,inf,"MULTILINESTRING ((11.471473 50.598046, 11.433984 50.652778))",0,0,220,1.29323e-05,2.415e-06,21.2063055072,0,1.29323e-05,2.415e-06,550.0,"MULTILINESTRING ((674905.8728002349 5608043.363278809, 672053.1508793945 5614040.503868662))",6641.062988114461
Line_16976,BUS_37794,BUS_12031,,AC,2.68435596,0.93135636,0,2.95279204e-05,520.0,True,520.0,6218.7552194953,0.7,0,40,348.166066345647,8.55507100827231,1,1,-inf,inf,"MULTILINESTRING ((11.47133 50.597721, 11.47134 50.5977, 11.471102 50.597627, 11.470715 50.597626, 11.46672 50.597614, 11.463056 50.597595, 11.458434 50.597569, 11.456717 50.599394, 11.454923 50.601296, 11.453126 50.603195, 11.450877 50.605595, 11.449005 50.607586, 11.447159 50.609537, 11.443982 50.612914, 11.442846 50.616598, 11.442326 50.618291, 11.441486 50.62102, 11.440381 50.624275, 11.439091 50.628788, 11.4409 50.63112, 11.443089 50.633953, 11.442438 50.635837, 11.441921 50.637345, 11.437355 50.637716, 11.434655 50.637936, 11.432012 50.640048, 11.428356 50.642966, 11.425748 50.645057, 11.427324 50.648377, 11.43211 50.648731, 11.435332 50.650391, 11.434579 50.65171, 11.434127 50.652622, 11.433984 50.652778))",0,0,220,5.54619e-05,1.92429e-05,1.42915134736,0,5.54619e-05,1.92429e-05,520.0,"MULTILINESTRING ((674896.9589286805 5608006.893588536, 674897.7444095884 5608004.5824906165, 674881.1737120186 5607995.905007859, 674853.7925154868 5607994.880706271, 674571.1425422954 5607984.1287660245, 674311.9403971245 5607973.392302072, 673984.9735119569 5607959.641016685, 673856.7481399977 5608158.50837493, 673722.8000867706 5608365.75878119, 673588.66083597 5608572.671873764, 673420.709773131 5608834.229761351, 673280.9490222844 5609051.203039762, 673143.1854534537 5609263.793536187, 672906.0458321716 5609631.818672948, 672812.1809832589 5610038.743648474, 672769.1942111519 5610225.753307749, 672699.7807215627 5610527.196577975, 672609.7055522568 5610886.50233639, 672501.9524661613 5611385.239457745, 672621.3330828161 5611648.718302222, 672765.7326631338 5611968.786150989, 672712.7946194442 5612176.725660754, 672670.7124369189 5612343.175428917, 672346.5265449611 5612373.788091472, 672154.82664247 5612391.968254448, 671960.2510246222 5612620.635246812, 671691.1389597176 5612936.569442683, 671499.1532435435 5613162.999253123, 671598.463856806 5613535.759176867, 671935.4754513421 5613586.216247623, 672157.154978174 5613778.255942661, 672099.1091845965 5613923.148847343, 672063.8281966804 5614023.492421593, 672053.1508793945 5614040.503868662))",8566.951800867957
Line_31680,BUS_37940,BUS_34830,,AC,0.720566969008749,0.250006179177384,0,7.93162737716046e-06,520.244932545416,True,520.244932545416,6218.7552194953,0.7,0,40,96.597748019628,2.37358167101412,1,1,-inf,inf,"MULTILINESTRING ((8.131133 53.556971, 8.135269 53.558029, 8.14125 53.55959, 8.146244 53.560906, 8.148076 53.562594), (8.147837 53.563547, 8.147674 53.564224, 8.148009 53.563588, 8.148076 53.562594), (8.124458 53.557566, 8.131133 53.556971), (8.12264 53.560517, 8.122768 53.5605, 8.123269 53.5598, 8.124458 53.557566))",0,0,220,1.48877472935692e-05,5.16541692515255e-06,0.383890765054566,0,1.48877472935692e-05,5.16541692515255e-06,520.244932545416,"MULTILINESTRING ((442443.80942320084 5934582.952294917, 442719.2126916722 5934697.318663631, 443117.48637723154 5934866.1838584235, 443450.03054432943 5935008.609890984, 443573.62000611454 5935194.9445206225), (443559.0590900349 5935301.153936398, 443549.16485325305 5935376.598520442, 443570.50541501696 5935305.578828325, 443573.62000611454 5935194.9445206225), (442002.4625017824 5934654.560205393, 442443.80942320084 5934582.952294917), (441886.0820177406 5934984.336318054, 441894.5368955595 5934982.340651868, 441926.7623070177 5934904.058092399, 442002.4625017824 5934654.560205393))",2378.2718350768682
Line_23710,BUS_37991,BUS_22795,,AC,1.00541577445833,0.348836658210474,0,4.42597726902773e-05,1040.31484150982,True,1040.31484150982,6218.7552194953,0.7,0,40,261.963813512908,6.43692548709163,1,1,-inf,inf,"MULTILINESTRING ((9.07619 49.363432, 9.076657 49.363247, 9.075819 49.361944, 9.072824 49.359306, 9.070798 49.357491, 9.068132 49.355125, 9.06421 49.351656, 9.061532 49.349287, 9.059248 49.347219, 9.056147 49.344492, 9.057859 49.341274, 9.059488 49.338287, 9.060651 49.336084, 9.061936 49.333677, 9.063455 49.330805, 9.064976 49.327958, 9.066182 49.325696, 9.067756 49.322732, 9.069081 49.32025, 9.07078 49.317067, 9.072161 49.314475, 9.073516 49.311935, 9.073516 49.311935))",0,0,220,2.07730531912878e-05,7.20736897129078e-06,2.14217299820942,0,2.07730531912878e-05,7.20736897129078e-06,1040.31484150982,"MULTILINESTRING ((505532.0699612725 5467860.861322896, 505565.99918272375 5467840.328774806, 505505.2981873455 5467695.40988681, 505288.110926794 5467401.923510828, 505141.1822447055 5467200.00609481, 504947.82101419906 5466936.794717618, 504663.3289900199 5466550.889178982, 504469.0506014668 5466287.360723295, 504303.3447465972 5466057.324406086, 504078.33600943355 5465753.986452283, 504202.96419748873 5465396.329197965, 504321.55872726755 5465064.350897122, 504406.2425517164 5464819.506680326, 504499.8160960605 5464551.992092875, 504610.4437151552 5464232.798645722, 504721.2270945738 5463916.386994883, 504809.0766706138 5463664.992979773, 504923.7459900819 5463335.581993443, 505020.2844194397 5463059.741619339, 505144.0863773426 5462705.997310945, 505244.7286742187 5462417.936107671, 505343.4860656008 5462135.655938851, 505343.4860656008 5462135.655938851))",6439.373094889578
Line_3742,BUS_38081,BUS_35921,,AC,0.0059258254797795,0.0020560101868889,0,2.4153671654458e-06,3182.04813805214,True,3182.04813805214,6218.7552194953,0.7,0,40,25.1837931398742,0.618811421890191,1,2,-inf,inf,"MULTILINESTRING ((14.268639 53.097834, 14.268765 53.098496, 14.269868 53.099102, 14.270013 53.099182, 14.270657 53.096018))",0,0,220,1.22434410739248e-07,4.24795493158866e-08,0.116903770807577,0,1.22434410739248e-07,4.24795493158866e-08,3182.04813805214,"MULTILINESTRING ((852641.6615146137 5896135.039084044, 852644.664014373 5896209.216497352, 852713.464136573 5896281.990620379, 852722.5056668386 5896291.594833852, 852791.508785339 5895943.2144966405))",542.7244934614635
Line_22042,BUS_38651,BUS_38650,,AC,0.0818903952,0.0152054644,0,0.000786148256,3700.0,True,3700.0,10741.4862882191,0.7,0,40,142.362997286034,3.49811675651176,1,1,-inf,inf,"MULTILINESTRING ((6.803224 51.760256, 6.803036 51.760373, 6.803951 51.760377, 6.804604 51.760856, 6.808606 51.763645, 6.832544 51.780327, 6.836838 51.783274, 6.836897 51.783188))",0,0,380,5.67108e-07,1.05301e-07,113.5198081664,0,5.67108e-07,1.05301e-07,3700.0,"MULTILINESTRING ((348394.4901648533 5736656.973693451, 348381.90927469934 5736670.374878478, 348445.06194073346 5736668.917590939, 348491.7257855489 5736720.825075253, 348777.20100118464 5737022.652611353, 350484.0719481669 5738828.316452087, 350789.9737399469 5739147.225362182, 350793.75917631504 5739137.541386355))",3503.8169594689457
Line_23047,BUS_39053,BUS_39052,,AC,0.0593597517674175,0.0110219607045764,0,0.0005698546728,3700.0,True,3700.0,21482.9725764383,0.7,0,40,103.445085208287,2.54183315077895,1,4,-inf,inf,"MULTILINESTRING ((7.164295 52.782254, 7.164464 52.78233, 7.167125 52.788478, 7.166939 52.790419, 7.167075 52.791851, 7.167554 52.793521, 7.168701 52.795808, 7.170245 52.798888, 7.172031 52.800882, 7.175825 52.802361, 7.176112 52.802889, 7.175942 52.802852))",0,0,380,4.11078613347767e-07,7.63293677602241e-08,82.28701475232,0,4.11078613347767e-07,7.63293677602241e-08,3700.0,"MULTILINESTRING ((376191.9303285047 5849628.18738744, 376203.54311473283 5849636.349415575, 376400.42224038247 5850315.568749984, 376393.38304459484 5850531.771340714, 376406.6122927728 5850690.8083345825, 376443.6410074227 5850875.7270478895, 376527.4503511117 5851128.1233586315, 376640.2593538732 5851468.039638402, 376766.2960825886 5851686.755760636, 377026.2209686046 5851844.759573715, 377047.05644502677 5851902.9945200095, 377035.49295604636 5851899.169950084))",2540.601576329567
Line_9856,BUS_39074,BUS_17964,,AC,0.0192369509034111,0.0021431605147278,0,3.03307037551638e-06,5371.14738466929,True,5371.14738466929,10741.4862882191,0.7,0,40,14.6088673070536,0.358966336019075,1,3,-inf,inf,"MULTILINESTRING ((9.992235 51.956257, 9.992235 51.956257, 9.989548 51.954962, 9.988215 51.95423))",0,0,380,1.3321988160257e-07,1.48418318194449e-08,0.437975362224565,0,1.3321988160257e-07,1.48418318194449e-08,5371.14738466929,"MULTILINESTRING ((568183.0307025807 5756637.985520631, 568183.0307025807 5756637.985520631, 568000.3527289829 5756491.443166872, 567909.8589267363 5756408.786417549))",356.753298994024
Line_9925,BUS_39108,BUS_39107,,AC,0.0788852771019807,0.0146475141118107,0,0.0001894284613398,1850.68537567428,True,1850.68537567428,21482.9725764383,0.7,0,40,69.7194456709852,1.71313308799176,1,2,-inf,inf,"MULTILINESTRING ((7.998575 53.48534, 7.998514 53.485136, 7.999238 53.483275, 7.999341 53.482683, 7.999313 53.482344, 7.999722 53.479628, 7.999793 53.479464, 7.99976 53.479319, 7.999583 53.479203, 7.998001 53.47869, 7.997727 53.478556, 7.997564 53.478384, 7.997499 53.478216, 7.997559 53.477068, 7.997067 53.476388, 7.997029 53.47621, 7.997155 53.475911, 7.997467 53.474587, 7.997635 53.474157, 7.997603 53.473305, 7.996799 53.471075, 7.996895 53.470932))",0,0,380,5.46296932839201e-07,1.01437078336639e-07,27.35346981747,0,5.46296932839201e-07,1.01437078336639e-07,1850.68537567428,"MULTILINESTRING ((433551.0384313935 5926729.548292761, 433546.6720897009 5926706.91098927, 433591.8049698968 5926499.207669298, 433597.71512544603 5926433.254158231, 433595.32774066174 5926395.567887739, 433618.2281731533 5926093.043240974, 433622.68385158735 5926074.73281555, 433620.2675889876 5926058.63289747, 433608.34044763417 5926045.893205601, 433502.553592702 5925990.298574355, 433484.1605991334 5925975.647251414, 433473.0743670077 5925956.665071304, 433468.49793437746 5925938.036438283, 433470.6839420407 5925810.270300348, 433436.9679666864 5925735.082434768, 433434.1674573709 5925715.316172488, 433442.06175737455 5925681.936058375, 433460.6970617464 5925534.355483919, 433471.1745248665 5925486.363045544, 433467.71803973144 5925391.611570009, 433410.8648198411 5925144.284323866, 433417.012968019 5925128.286540803))",1707.7937169861718
Line_22818,BUS_39110,BUS_39109,,AC,0.0834161824975074,0.0154887616859644,0,0.0008011559250899,3701.12594852074,True,3701.12594852074,21482.9725764383,0.7,0,40,145.13959375372,3.56634276196857,1,4,-inf,inf,"MULTILINESTRING ((8.003877 53.400887, 8.004045 53.400776, 8.003819 53.400273, 8.003763 53.399706, 8.003676 53.398764, 8.003602 53.398531, 8.003515 53.398375, 8.002984 53.39789, 8.002729 53.397585, 8.001772 53.396647, 8.001412 53.396455, 7.999858 53.395988, 7.999597 53.395857, 7.99891 53.395211, 7.998849 53.395089, 7.998852 53.394926, 7.999066 53.394216, 7.999566 53.392417, 7.999668 53.391808, 7.999234 53.391135, 7.998668 53.390673, 7.998306 53.390144, 7.998203 53.389894, 7.997849 53.389359, 7.997554 53.389076, 7.996905 53.388193, 7.996772 53.387976, 7.996679 53.387746, 7.996916 53.386312, 7.996967 53.385944, 7.997061 53.385805, 7.997238 53.385656, 7.999052 53.384487, 7.99974 53.384042, 8.001476 53.383191, 8.0017 53.383025, 8.001798 53.382858, 8.001825 53.382626, 8.001763 53.382219, 8.001693 53.381984, 8.001445 53.381669, 8.001094 53.381262, 8.000163 53.380173, 8.000127 53.38002, 8.00016 53.379799, 8.000279 53.379598, 8.000888 53.378932, 8.001067 53.378785, 8.001297 53.37869, 8.001561 53.378654, 8.003092 53.378607, 8.004025 53.378569, 8.005602 53.378471, 8.005806 53.378432, 8.005978 53.378368, 8.006146 53.378252, 8.006654 53.377828, 8.006784 53.377637, 8.006844 53.377409, 8.006952 53.376489, 8.006929 53.376338, 8.006878 53.37623, 8.006294 53.375527, 8.006251 53.375428, 8.006351 53.37506, 8.006176 53.374949))",0,0,380,5.77674394027059e-07,1.0726289256208e-07,115.686915582984,0,5.77674394027059e-07,1.0726289256208e-07,3701.12594852074,"MULTILINESTRING ((433771.6222156668 5917329.627653688, 433782.6192245165 5917317.123620565, 433766.81261914637 5917261.377401144, 433762.2088834996 5917198.3537904555, 433754.9615324246 5917093.642314329, 433749.6795484865 5917067.791064435, 433743.6527749364 5917050.517708253, 433707.5937914277 5916997.05730575, 433690.1649762641 5916963.364677313, 433625.0750709528 5916859.907109159, 433600.839507848 5916838.883078544, 433496.7842614804 5916788.378945571, 433479.2256082301 5916774.0491858795, 433432.5375007654 5916702.825941285, 433428.29103390354 5916689.311037408, 433428.2361388341 5916671.175420971, 433441.3579736735 5916591.992387272, 433471.79984628124 5916391.397779901, 433477.63299723883 5916323.554963946, 433447.72289533494 5916249.092207563, 433409.3631596095 5916198.225316354, 433384.4641735946 5916139.714948751, 433377.2242052639 5916112.000042667, 433352.847050574 5916052.814909239, 433332.78673305124 5916021.6083181985, 433288.2459958708 5915923.986139682, 433279.06165002775 5915899.970482451, 433272.5170711039 5915874.471273004, 433286.03670844215 5915714.725663692, 433288.8532518156 5915673.740166161, 433294.8876710143 5915658.1893842, 433306.42665827874 5915641.448611868, 433425.2483154162 5915509.710800747, 433470.31328110327 5915459.565692191, 433584.45105435175 5915363.280282514, 433599.0914154191 5915344.60536181, 433605.34978702606 5915325.936437527, 433606.78469787724 5915300.102694754, 433602.0277075647 5915254.884024231, 433597.0061426071 5915228.806783347, 433580.0205281504 5915193.995638983, 433556.04043774115 5915149.045973793, 433492.41824170254 5915028.76823625, 433489.78523022064 5915011.781443108, 433491.6359124809 5914987.165767118, 433499.2382765727 5914964.694850684, 433538.7103428099 5914890.039153968, 433550.3882909305 5914873.519640337, 433565.53971929307 5914862.737379157, 433583.0446659239 5914858.486928444, 433684.8120234222 5914851.835060978, 433746.8152142182 5914846.741431649, 433851.56381921883 5914834.377003612, 433865.0733026222 5914829.849465016, 433876.41546545783 5914822.570505521, 433887.4110439132 5914809.510587535, 433920.54657333135 5914761.872740281, 433928.8985540512 5914740.504795397, 433932.5368917035 5914715.085621019, 433938.29736169335 5914612.641160042, 433936.53366029705 5914595.864597666, 433932.97386252054 5914583.897442704, 433893.0359670358 5914506.233556368, 433890.02212912735 5914495.260221468, 433896.1046766994 5914454.229826408, 433884.2909795261 5914442.043808134))",3564.5934039670983
Line_19408,BUS_39128,BUS_38810,,AC,0.129032948,0.0240958432,0,0.000361292448,1100.0,True,1100.0,6218.7552194953,0.7,0,40,115.576375112628,2.8399209214882,1,2,-inf,inf,"MULTILINESTRING ((13.658818 54.154059, 13.658938 54.1542, 13.662187 54.152009, 13.668677 54.150439, 13.672513 54.148928, 13.675791 54.147538, 13.681257 54.146312, 13.681477 54.146051, 13.686083 54.139882, 13.6856 54.138143, 13.686045 54.138101, 13.685367 54.138809))",0,0,220,2.66597e-06,4.97848e-07,17.4865544832,0,2.66597e-06,4.97848e-07,1100.0,"MULTILINESTRING ((804149.3300301661 6010695.277329294, 804156.1234853806 6010711.466269453, 804384.1828671015 6010481.949319888, 804819.15651494 6010335.457692776, 805080.5608559422 6010184.08875063, 805304.6822220241 6010043.768973594, 805670.3771791074 6009931.160978267, 805686.657788691 6009903.10457067, 806032.7571244282 6009237.402648086, 806014.0750736204 6009042.025748129, 806043.4274905386 6009039.286840549, 805993.9518849486 6009115.038956933))",2848.1836174549862
Line_9508,BUS_39181,BUS_35783,,AC,0.0123666741726362,0.0013777533472206,0,2.16727864075693e-07,1791.83720715678,True,1791.83720715678,10741.4862882191,0.7,0,40,7.4898320523526,0.184038742547351,1,1,-inf,inf,"MULTILINESTRING ((12.78777 50.627103, 12.787505 50.627406, 12.788197 50.627449, 12.789518 50.627224))",0,0,380,8.56417878991428e-08,9.541228166348151e-09,0.0312955035725301,0,8.56417878991428e-08,9.541228166348151e-09,1791.83720715678,"MULTILINESTRING ((767873.0478081095 5615207.949556893, 767852.5886964957 5615240.668922029, 767901.2684031194 5615247.952317877, 767995.9434057289 5615227.725028839))",184.62250108940006
Line_25187,BUS_39217,BUS_39100,,AC,0.179263936,0.0199715308,0,1.254846108e-05,3580.0,True,3580.0,10741.4862882191,0.7,0,40,59.7162430084329,1.46733627618151,1,1,-inf,inf,"MULTILINESTRING ((8.552767 53.003097, 8.552987 53.002875, 8.553415 52.999441, 8.551196 52.996118, 8.547885 52.993819, 8.545816 52.991372, 8.546008 52.991325))",0,0,380,1.24144e-06,1.38307e-07,1.811997779952,0,1.24144e-06,1.38307e-07,3580.0,"MULTILINESTRING ((469988.25864626904 5872708.5931982435, 470002.86786540836 5872683.805708019, 470029.2109658268 5872301.625753544, 469877.97992189694 5871932.901968727, 469654.1478355784 5871678.554829507, 469513.55469411 5871407.226044503, 469526.40926061495 5871401.916170522))",1468.701959090594
Line_19073,BUS_39237,BUS_17955,,AC,0.0125513628273571,0.0013983295729124,0,3.51643997325503e-06,7160.96855997901,True,7160.96855997901,10741.4862882191,0.7,0,40,8.97703744175661,0.220582073273917,1,4,-inf,inf,"MULTILINESTRING ((10.195145 52.079852, 10.195301 52.079996, 10.195273 52.079821, 10.19396 52.078377, 10.19396 52.078377))",0,0,380,8.69207952033037e-08,9.68372280410264e-09,0.507773932138026,0,8.69207952033037e-08,9.68372280410264e-09,7160.96855997901,"MULTILINESTRING ((581899.841856562 5770593.520736823, 581910.2680987327 5770609.712135947, 581908.6697653825 5770590.217324152, 581821.337202212 5770428.137785019, 581821.337202212 5770428.137785019))",222.92886564266888
Line_9845,BUS_39238,BUS_17950,,AC,0.0206639737342315,0.002302140611401,0,5.78708636178155e-06,7160.58263194008,True,7160.58263194008,10741.4862882191,0.7,0,40,14.5493218974234,0.35750319742849,1,4,-inf,inf,"MULTILINESTRING ((10.255629 52.170479, 10.255629 52.170479, 10.251636 52.169293, 10.251391 52.16916, 10.251571 52.169411))",0,0,380,1.43102311178888e-07,1.5942802018013e-08,0.835655270641256,0,1.43102311178888e-07,1.5942802018013e-08,7160.58263194008,"MULTILINESTRING ((585870.0906295886 5780742.872273362, 585870.0906295886 5780742.872273362, 585599.3039386258 5780606.246177772, 585582.8042758841 5780591.16487827, 585594.6323044967 5780619.293373278))",356.169822788264
Line_9864,BUS_39238,BUS_39237,,AC,0.300657318003907,0.0558262884124336,0,0.0028870376737465,3700.61749520757,True,3700.61749520757,21482.9725764383,0.7,0,40,520.646227759145,12.7932210494249,1,4,-inf,inf,"MULTILINESTRING ((10.195145 52.079852, 10.195301 52.079996, 10.195288 52.080189, 10.195427 52.080852, 10.195592 52.081103, 10.198925 52.083877, 10.199184 52.084156, 10.200894 52.086301, 10.203346 52.089372, 10.203534 52.0897, 10.2057 52.096281, 10.205804 52.096521, 10.207844 52.099679, 10.207913 52.099898, 10.207896 52.100083, 10.207106 52.102297, 10.207022 52.102456, 10.20514 52.10478, 10.204726 52.105076, 10.203809 52.105412, 10.203498 52.105607, 10.203168 52.10587, 10.201574 52.108374, 10.201532 52.108493, 10.200943 52.111059, 10.200085 52.114852, 10.199719 52.116564, 10.199097 52.119277, 10.199123 52.119476, 10.199268 52.119685, 10.199524 52.119802, 10.199925 52.119885, 10.200716 52.119989, 10.203035 52.120343, 10.209066 52.121343, 10.217107 52.122884, 10.222728 52.124505, 10.226684 52.126046, 10.233996 52.128866, 10.234503 52.129261, 10.235159 52.130173, 10.237107 52.133279, 10.237145 52.133487, 10.237084 52.133748, 10.235816 52.13556, 10.233962 52.138146, 10.229594 52.144385, 10.22955 52.14456, 10.229599 52.144716, 10.229713 52.144853, 10.23085 52.145824, 10.235858 52.149851, 10.238003 52.151592, 10.238308 52.151799, 10.238695 52.151881, 10.242319 52.152013, 10.243805 52.152054, 10.244123 52.152109, 10.244351 52.152204, 10.244543 52.152335, 10.244664 52.152482, 10.244701 52.15263, 10.244319 52.155748, 10.243816 52.159088, 10.243958 52.159531, 10.248337 52.162875, 10.250821 52.164722, 10.251132 52.16516, 10.251164 52.166498, 10.251232 52.168837, 10.251289 52.16902, 10.251391 52.16916, 10.251571 52.169411))",0,0,380,2.08211439060877e-06,3.86608645515468e-07,416.888240088995,0,2.08211439060877e-06,3.86608645515468e-07,3700.61749520757,"MULTILINESTRING ((581899.841856562 5770593.520736823, 581910.2680987327 5770609.712135947, 581909.0239728849 5770631.162637446, 581917.3349908217 5770705.057269641, 581928.1817067238 5770733.159241826, 582151.474348867 5771045.444684932, 582168.7082087608 5771076.767678638, 582281.9287542247 5771317.267647187, 582444.2666648093 5771661.600970114, 582456.5418944362 5771698.294127436, 582592.7792187971 5772432.685572211, 582599.4598508573 5772459.49636018, 582733.354734738 5772813.047670681, 582737.6755887836 5772837.483195913, 582736.168862973 5772858.039282796, 582677.9646616543 5773103.377580637, 582671.9174669635 5773120.965705555, 582538.728494532 5773377.296762505, 582509.8287806455 5773409.746924544, 582446.4074395791 5773446.074643594, 582424.7489075682 5773467.409170399, 582401.6640003411 5773496.285106187, 582287.8895760531 5773772.969128473, 582284.7943097481 5773786.15657228, 582239.7376330427 5774070.876932863, 582174.009971474 5774491.758968459, 582145.8024059626 5774681.751742706, 582098.230183397 5774982.785467299, 582099.6445963786 5775004.947485084, 582109.1877900086 5775028.356307038, 582126.4994229262 5775041.6585765015, 582153.8006544613 5775051.343566692, 582207.7637901821 5775063.805955322, 582365.8772486957 5775105.806577193, 582776.9223519225 5775223.886735749, 583324.5431974812 5775404.4762679925, 583706.3116439453 5775591.230291052, 583974.227059436 5775767.188678095, 584469.427466518 5776089.311614832, 584503.3839634403 5776133.8333299495, 584546.559940853 5776236.029067826, 584674.0063207591 5776583.746429376, 584676.2127460899 5776606.924322757, 584671.5429057803 5776635.881310314, 584581.3265117106 5776835.931507084, 584449.5494858122 5777121.384781583, 584138.865891586 5777810.207134492, 584135.5253328698 5777829.61948842, 584138.5841384415 5777847.026517457, 584146.1263497408 5777862.395761651, 584222.0933597162 5777971.708894387, 584557.1282925315 5778425.413936254, 584700.5788815484 5778621.548835878, 584721.0523342288 5778644.927356505, 584747.3728986051 5778654.49932989, 584995.0539164463 5778673.419702882, 585096.6386489851 5778679.721624352, 585118.2893150256 5778686.211723508, 585133.7063998182 5778697.045075128, 585146.5918505378 5778711.840118428, 585154.5893631813 5778728.331367201, 585156.8382331709 5778744.835249276, 585124.7564475863 5779091.168754477, 585083.9779047292 5779462.0513815535, 585092.8462168826 5779511.488136012, 585385.9792657078 5779888.551388767, 585552.3353486594 5780096.900456032, 585572.7657106782 5780145.981412062, 585572.3874054564 5780294.8307887865, 585572.5503939007 5780555.053384312, 585576.0973788137 5780575.473801648, 585582.8042758841 5780591.16487827, 585594.6323044967 5780619.293373278))",12798.507756623685
